Time between frames (s): 0.1
Time (s): 0
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
2, 7, 0, -1.113568443e-06, -7.664858495e-07, -1.122441816e-06, -7.632353517e-07, 0, 0, 0
2, 8, 0, -1.122441816e-06, -7.632353517e-07, -1.126878503e-06, -7.616101028e-07, 0, 0, 0
3, 9, 0, -6.709084865e-07, -7.00202505e-07, -6.681558067e-07, -6.883684333e-07, 0, 0, 0
3, 10, 0, -6.681558067e-07, -6.883684333e-07, -6.626504469e-07, -6.647002898e-07, 0, 0, 0
3, 11, 0, -6.626504469e-07, -6.647002898e-07, -6.598977671e-07, -6.528662181e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.009789572e-06, -1.027139587e-06, 0, 0, 0
4, 13, 0, -1.009789572e-06, -1.027139587e-06, -1.011066731e-06, -1.048701796e-06, 0, 0, 0
4, 14, 0, -1.011066731e-06, -1.048701796e-06, -1.01170531e-06, -1.059482901e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.86736023e-07, -1.711769969e-06, 0, 0, 0
5, 16, 0, -4.86736023e-07, -1.711769969e-06, -4.991386091e-07, -1.71710156e-06, 0, 0, 0
5, 17, 0, -4.991386091e-07, -1.71710156e-06, -5.053399022e-07, -1.719767355e-06, 0, 0, 0
6, 18, 0, -1.00905093e-06, -2.549216552e-07, -1.012962987e-06, -2.45582949e-07, 0, 0, 0
6, 19, 0, -1.012962987e-06, -2.45582949e-07, -1.020787102e-06, -2.269055367e-07, 0, 0, 0
6, 20, 0, -1.020787102e-06, -2.269055367e-07, -1.024699159e-06, -2.175668305e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.625477513e-06, -1.102588878e-06, 0, 0, 0
7, 22, 0, -1.625477513e-06, -1.102588878e-06, -1.635108407e-06, -1.113892346e-06, 0, 0, 0
7, 23, 0, -1.635108407e-06, -1.113892346e-06, -1.639923853e-06, -1.11954408e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.060539744e-07, -1.090401669e-06, 0, 0, 0
8, 25, 0, -9.060539744e-07, -1.090401669e-06, -9.07830435e-07, -1.111928494e-06, 0, 0, 0
8, 26, 0, -9.07830435e-07, -1.111928494e-06, -9.087186654e-07, -1.122691906e-06, 0, 0, 0
9, 27, 0, -9.634032112e-07, -7.106090649e-07, -9.691749821e-07, -7.141089448e-07, 0, 0, 0
9, 28, 0, -9.691749821e-07, -7.141089448e-07, -9.807185241e-07, -7.211087048e-07, 0, 0, 0
9, 29, 0, -9.807185241e-07, -7.211087048e-07, -9.864902951e-07, -7.246085848e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 0.8
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.94228394e-07, -8.684261844e-07, -7.970431356e-07, -8.646310751e-07, 0, 0, 0
0, 1, 0, -7.970431356e-07, -8.646310751e-07, -8.026726189e-07, -8.570408565e-07, 0, 0, 0
0, 2, 0, -8.026726189e-07, -8.570408565e-07, -8.054873606e-07, -8.532457473e-07, 0, 0, 0
1, 3, 0, -1.105202895e-06, -1.116660606e-06, -1.111919518e-06, -1.121187966e-06, 0, 0, 0
1, 4, 0, -1.111919518e-06, -1.121187966e-06, -1.125352763e-06, -1.130242684e-06, 0, 0, 0
1, 5, 0, -1.125352763e-06, -1.130242684e-06, -1.132069386e-06, -1.134770043e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.114836067e-06, -7.660214926e-07, 0, 0, 0
2, 7, 0, -1.114836067e-06, -7.660214926e-07, -1.126244691e-06, -7.618422812e-07, 0, 0, 0
2, 8, 0, -1.126244691e-06, -7.618422812e-07, -1.131949003e-06, -7.597526755e-07, 0, 0, 0
3, 9, 0, -6.709084865e-07, -7.00202505e-07, -6.678499533e-07, -6.870535364e-07, 0, 0, 0
3, 10, 0, -6.678499533e-07, -6.870535364e-07, -6.61732887e-07, -6.607555993e-07, 0, 0, 0
3, 11, 0, -6.61732887e-07, -6.607555993e-07, -6.586743538e-07, -6.476066307e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.009829484e-06, -1.027813406e-06, 0, 0, 0
4, 13, 0, -1.009829484e-06, -1.027813406e-06, -1.011186464e-06, -1.050723253e-06, 0, 0, 0
4, 14, 0, -1.011186464e-06, -1.050723253e-06, -1.011864955e-06, -1.062178177e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.86736023e-07, -1.711769969e-06, 0, 0, 0
5, 16, 0, -4.86736023e-07, -1.711769969e-06, -4.991386091e-07, -1.71710156e-06, 0, 0, 0
5, 17, 0, -4.991386091e-07, -1.71710156e-06, -5.053399022e-07, -1.719767355e-06, 0, 0, 0
6, 18, 0, -1.00905093e-06, -2.549216552e-07, -1.012962987e-06, -2.45582949e-07, 0, 0, 0
6, 19, 0, -1.012962987e-06, -2.45582949e-07, -1.020787102e-06, -2.269055367e-07, 0, 0, 0
6, 20, 0, -1.020787102e-06, -2.269055367e-07, -1.024699159e-06, -2.175668305e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.625477513e-06, -1.102588878e-06, 0, 0, 0
7, 22, 0, -1.625477513e-06, -1.102588878e-06, -1.635108407e-06, -1.113892346e-06, 0, 0, 0
7, 23, 0, -1.635108407e-06, -1.113892346e-06, -1.639923853e-06, -1.11954408e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.060539744e-07, -1.090401669e-06, 0, 0, 0
8, 25, 0, -9.060539744e-07, -1.090401669e-06, -9.07830435e-07, -1.111928494e-06, 0, 0, 0
8, 26, 0, -9.07830435e-07, -1.111928494e-06, -9.087186654e-07, -1.122691906e-06, 0, 0, 0
9, 27, 0, -9.610945028e-07, -7.092091129e-07, -9.674434509e-07, -7.130589808e-07, 0, 0, 0
9, 28, 0, -9.674434509e-07, -7.130589808e-07, -9.80141347e-07, -7.207587168e-07, 0, 0, 0
9, 29, 0, -9.80141347e-07, -7.207587168e-07, -9.864902951e-07, -7.246085848e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 0.9
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.94228394e-07, -8.684261844e-07, -7.974452416e-07, -8.640889166e-07, 0, 0, 0
0, 1, 0, -7.974452416e-07, -8.640889166e-07, -8.038789368e-07, -8.554143811e-07, 0, 0, 0
0, 2, 0, -8.038789368e-07, -8.554143811e-07, -8.070957844e-07, -8.510771134e-07, 0, 0, 0
1, 3, 0, -1.105202895e-06, -1.116660606e-06, -1.112479237e-06, -1.121565246e-06, 0, 0, 0
1, 4, 0, -1.112479237e-06, -1.121565246e-06, -1.127031919e-06, -1.131374524e-06, 0, 0, 0
1, 5, 0, -1.127031919e-06, -1.131374524e-06, -1.13430826e-06, -1.136279163e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.114836067e-06, -7.660214926e-07, 0, 0, 0
2, 7, 0, -1.114836067e-06, -7.660214926e-07, -1.126244691e-06, -7.618422812e-07, 0, 0, 0
2, 8, 0, -1.126244691e-06, -7.618422812e-07, -1.131949003e-06, -7.597526755e-07, 0, 0, 0
3, 9, 0, -6.709084865e-07, -7.00202505e-07, -6.676970267e-07, -6.86396088e-07, 0, 0, 0
3, 10, 0, -6.676970267e-07, -6.86396088e-07, -6.61274107e-07, -6.58783254e-07, 0, 0, 0
3, 11, 0, -6.61274107e-07, -6.58783254e-07, -6.580626472e-07, -6.44976837e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.009829484e-06, -1.027813406e-06, 0, 0, 0
4, 13, 0, -1.009829484e-06, -1.027813406e-06, -1.011186464e-06, -1.050723253e-06, 0, 0, 0
4, 14, 0, -1.011186464e-06, -1.050723253e-06, -1.011864955e-06, -1.062178177e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.879762816e-07, -1.712303129e-06, 0, 0, 0
5, 16, 0, -4.879762816e-07, -1.712303129e-06, -5.028593849e-07, -1.718701037e-06, 0, 0, 0
5, 17, 0, -5.028593849e-07, -1.718701037e-06, -5.103009366e-07, -1.721899992e-06, 0, 0, 0
6, 18, 0, -1.00905093e-06, -2.549216552e-07, -1.013484595e-06, -2.443377882e-07, 0, 0, 0
6, 19, 0, -1.013484595e-06, -2.443377882e-07, -1.022351924e-06, -2.231700542e-07, 0, 0, 0
6, 20, 0, -1.022351924e-06, -2.231700542e-07, -1.026785589e-06, -2.125861872e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.626353049e-06, -1.103616466e-06, 0, 0, 0
7, 22, 0, -1.626353049e-06, -1.103616466e-06, -1.637735014e-06, -1.11697511e-06, 0, 0, 0
7, 23, 0, -1.637735014e-06, -1.11697511e-06, -1.643425996e-06, -1.123654432e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.061094888e-07, -1.091074382e-06, 0, 0, 0
8, 25, 0, -9.061094888e-07, -1.091074382e-06, -9.079969782e-07, -1.113946633e-06, 0, 0, 0
8, 26, 0, -9.079969782e-07, -1.113946633e-06, -9.089407229e-07, -1.125382759e-06, 0, 0, 0
9, 27, 0, -9.610945028e-07, -7.092091129e-07, -9.674434509e-07, -7.130589808e-07, 0, 0, 0
9, 28, 0, -9.674434509e-07, -7.130589808e-07, -9.80141347e-07, -7.207587168e-07, 0, 0, 0
9, 29, 0, -9.80141347e-07, -7.207587168e-07, -9.864902951e-07, -7.246085848e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 1
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.94228394e-07, -8.684261844e-07, -7.974452416e-07, -8.640889166e-07, 0, 0, 0
0, 1, 0, -7.974452416e-07, -8.640889166e-07, -8.038789368e-07, -8.554143811e-07, 0, 0, 0
0, 2, 0, -8.038789368e-07, -8.554143811e-07, -8.070957844e-07, -8.510771134e-07, 0, 0, 0
1, 3, 0, -1.105202895e-06, -1.116660606e-06, -1.112479237e-06, -1.121565246e-06, 0, 0, 0
1, 4, 0, -1.112479237e-06, -1.121565246e-06, -1.127031919e-06, -1.131374524e-06, 0, 0, 0
1, 5, 0, -1.127031919e-06, -1.131374524e-06, -1.13430826e-06, -1.136279163e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.114836067e-06, -7.660214926e-07, 0, 0, 0
2, 7, 0, -1.114836067e-06, -7.660214926e-07, -1.126244691e-06, -7.618422812e-07, 0, 0, 0
2, 8, 0, -1.126244691e-06, -7.618422812e-07, -1.131949003e-06, -7.597526755e-07, 0, 0, 0
3, 9, 0, -6.709084865e-07, -7.00202505e-07, -6.676970267e-07, -6.86396088e-07, 0, 0, 0
3, 10, 0, -6.676970267e-07, -6.86396088e-07, -6.61274107e-07, -6.58783254e-07, 0, 0, 0
3, 11, 0, -6.61274107e-07, -6.58783254e-07, -6.580626472e-07, -6.44976837e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.009829484e-06, -1.027813406e-06, 0, 0, 0
4, 13, 0, -1.009829484e-06, -1.027813406e-06, -1.011186464e-06, -1.050723253e-06, 0, 0, 0
4, 14, 0, -1.011186464e-06, -1.050723253e-06, -1.011864955e-06, -1.062178177e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.885964109e-07, -1.712569708e-06, 0, 0, 0
5, 16, 0, -4.885964109e-07, -1.712569708e-06, -5.047197729e-07, -1.719500776e-06, 0, 0, 0
5, 17, 0, -5.047197729e-07, -1.719500776e-06, -5.127814538e-07, -1.72296631e-06, 0, 0, 0
6, 18, 0, -1.00905093e-06, -2.549216552e-07, -1.014006202e-06, -2.430926274e-07, 0, 0, 0
6, 19, 0, -1.014006202e-06, -2.430926274e-07, -1.023916747e-06, -2.194345717e-07, 0, 0, 0
6, 20, 0, -1.023916747e-06, -2.194345717e-07, -1.02887202e-06, -2.076055439e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.626353049e-06, -1.103616466e-06, 0, 0, 0
7, 22, 0, -1.626353049e-06, -1.103616466e-06, -1.637735014e-06, -1.11697511e-06, 0, 0, 0
7, 23, 0, -1.637735014e-06, -1.11697511e-06, -1.643425996e-06, -1.123654432e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.061650032e-07, -1.091747095e-06, 0, 0, 0
8, 25, 0, -9.061650032e-07, -1.091747095e-06, -9.081635214e-07, -1.115964773e-06, 0, 0, 0
8, 26, 0, -9.081635214e-07, -1.115964773e-06, -9.091627805e-07, -1.128073612e-06, 0, 0, 0
9, 27, 0, -9.610945028e-07, -7.092091129e-07, -9.68597805e-07, -7.137589568e-07, 0, 0, 0
9, 28, 0, -9.68597805e-07, -7.137589568e-07, -9.836044096e-07, -7.228586448e-07, 0, 0, 0
9, 29, 0, -9.836044096e-07, -7.228586448e-07, -9.911077118e-07, -7.274084887e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 1.1
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.94228394e-07, -8.684261844e-07, -7.978473475e-07, -8.635467582e-07, 0, 0, 0
0, 1, 0, -7.978473475e-07, -8.635467582e-07, -8.050852546e-07, -8.537879057e-07, 0, 0, 0
0, 2, 0, -8.050852546e-07, -8.537879057e-07, -8.087042082e-07, -8.489084795e-07, 0, 0, 0
1, 3, 0, -1.105202895e-06, -1.116660606e-06, -1.113038955e-06, -1.121942525e-06, 0, 0, 0
1, 4, 0, -1.113038955e-06, -1.121942525e-06, -1.128711074e-06, -1.132506364e-06, 0, 0, 0
1, 5, 0, -1.128711074e-06, -1.132506364e-06, -1.136547134e-06, -1.137788283e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.11546988e-06, -7.657893142e-07, 0, 0, 0
2, 7, 0, -1.11546988e-06, -7.657893142e-07, -1.128146128e-06, -7.61145746e-07, 0, 0, 0
2, 8, 0, -1.128146128e-06, -7.61145746e-07, -1.134484252e-06, -7.588239619e-07, 0, 0, 0
3, 9, 0, -6.709084865e-07, -7.00202505e-07, -6.676970267e-07, -6.86396088e-07, 0, 0, 0
3, 10, 0, -6.676970267e-07, -6.86396088e-07, -6.61274107e-07, -6.58783254e-07, 0, 0, 0
3, 11, 0, -6.61274107e-07, -6.58783254e-07, -6.580626472e-07, -6.44976837e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.009869395e-06, -1.028487225e-06, 0, 0, 0
4, 13, 0, -1.009869395e-06, -1.028487225e-06, -1.011306198e-06, -1.05274471e-06, 0, 0, 0
4, 14, 0, -1.011306198e-06, -1.05274471e-06, -1.0120246e-06, -1.064873453e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.885964109e-07, -1.712569708e-06, 0, 0, 0
5, 16, 0, -4.885964109e-07, -1.712569708e-06, -5.047197729e-07, -1.719500776e-06, 0, 0, 0
5, 17, 0, -5.047197729e-07, -1.719500776e-06, -5.127814538e-07, -1.72296631e-06, 0, 0, 0
6, 18, 0, -1.00905093e-06, -2.549216552e-07, -1.01452781e-06, -2.418474665e-07, 0, 0, 0
6, 19, 0, -1.01452781e-06, -2.418474665e-07, -1.02548157e-06, -2.156990892e-07, 0, 0, 0
6, 20, 0, -1.02548157e-06, -2.156990892e-07, -1.03095845e-06, -2.026249006e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.626790817e-06, -1.10413026e-06, 0, 0, 0
7, 22, 0, -1.626790817e-06, -1.10413026e-06, -1.639048317e-06, -1.118516492e-06, 0, 0, 0
7, 23, 0, -1.639048317e-06, -1.118516492e-06, -1.645177068e-06, -1.125709608e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.06276032e-07, -1.093092522e-06, 0, 0, 0
8, 25, 0, -9.06276032e-07, -1.093092522e-06, -9.084966078e-07, -1.120001053e-06, 0, 0, 0
8, 26, 0, -9.084966078e-07, -1.120001053e-06, -9.096068957e-07, -1.133455319e-06, 0, 0, 0
9, 27, 0, -9.610945028e-07, -7.092091129e-07, -9.68597805e-07, -7.137589568e-07, 0, 0, 0
9, 28, 0, -9.68597805e-07, -7.137589568e-07, -9.836044096e-07, -7.228586448e-07, 0, 0, 0
9, 29, 0, -9.836044096e-07, -7.228586448e-07, -9.911077118e-07, -7.274084887e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 1.2
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.94228394e-07, -8.684261844e-07, -7.978473475e-07, -8.635467582e-07, 0, 0, 0
0, 1, 0, -7.978473475e-07, -8.635467582e-07, -8.050852546e-07, -8.537879057e-07, 0, 0, 0
0, 2, 0, -8.050852546e-07, -8.537879057e-07, -8.087042082e-07, -8.489084795e-07, 0, 0, 0
1, 3, 0, -1.105202895e-06, -1.116660606e-06, -1.113598674e-06, -1.122319805e-06, 0, 0, 0
1, 4, 0, -1.113598674e-06, -1.122319805e-06, -1.13039023e-06, -1.133638204e-06, 0, 0, 0
1, 5, 0, -1.13039023e-06, -1.133638204e-06, -1.138786008e-06, -1.139297403e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.116103692e-06, -7.655571358e-07, 0, 0, 0
2, 7, 0, -1.116103692e-06, -7.655571358e-07, -1.130047566e-06, -7.604492108e-07, 0, 0, 0
2, 8, 0, -1.130047566e-06, -7.604492108e-07, -1.137019502e-06, -7.578952483e-07, 0, 0, 0
3, 9, 0, -6.709084865e-07, -7.00202505e-07, -6.673911734e-07, -6.850811911e-07, 0, 0, 0
3, 10, 0, -6.673911734e-07, -6.850811911e-07, -6.603565471e-07, -6.548385634e-07, 0, 0, 0
3, 11, 0, -6.603565471e-07, -6.548385634e-07, -6.568392339e-07, -6.397172495e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.009909306e-06, -1.029161044e-06, 0, 0, 0
4, 13, 0, -1.009909306e-06, -1.029161044e-06, -1.011425932e-06, -1.054766167e-06, 0, 0, 0
4, 14, 0, -1.011425932e-06, -1.054766167e-06, -1.012184244e-06, -1.067568729e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.904567988e-07, -1.713369447e-06, 0, 0, 0
5, 16, 0, -4.904567988e-07, -1.713369447e-06, -5.103009366e-07, -1.721899992e-06, 0, 0, 0
5, 17, 0, -5.103009366e-07, -1.721899992e-06, -5.202230055e-07, -1.726165264e-06, 0, 0, 0
6, 18, 0, -1.008007715e-06, -2.574119768e-07, -1.013745398e-06, -2.437152078e-07, 0, 0, 0
6, 19, 0, -1.013745398e-06, -2.437152078e-07, -1.025220766e-06, -2.163216696e-07, 0, 0, 0
6, 20, 0, -1.025220766e-06, -2.163216696e-07, -1.03095845e-06, -2.026249006e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.627228585e-06, -1.104644054e-06, 0, 0, 0
7, 22, 0, -1.627228585e-06, -1.104644054e-06, -1.640361621e-06, -1.120057874e-06, 0, 0, 0
7, 23, 0, -1.640361621e-06, -1.120057874e-06, -1.646928139e-06, -1.127764784e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.063315464e-07, -1.093765235e-06, 0, 0, 0
8, 25, 0, -9.063315464e-07, -1.093765235e-06, -9.08663151e-07, -1.122019193e-06, 0, 0, 0
8, 26, 0, -9.08663151e-07, -1.122019193e-06, -9.098289533e-07, -1.136146172e-06, 0, 0, 0
9, 27, 0, -9.610945028e-07, -7.092091129e-07, -9.697521592e-07, -7.144589328e-07, 0, 0, 0
9, 28, 0, -9.697521592e-07, -7.144589328e-07, -9.870674722e-07, -7.249585728e-07, 0, 0, 0
9, 29, 0, -9.870674722e-07, -7.249585728e-07, -9.957251286e-07, -7.302083927e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 1.3
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.94228394e-07, -8.684261844e-07, -7.978473475e-07, -8.635467582e-07, 0, 0, 0
0, 1, 0, -7.978473475e-07, -8.635467582e-07, -8.050852546e-07, -8.537879057e-07, 0, 0, 0
0, 2, 0, -8.050852546e-07, -8.537879057e-07, -8.087042082e-07, -8.489084795e-07, 0, 0, 0
1, 3, 0, -1.105202895e-06, -1.116660606e-06, -1.113598674e-06, -1.122319805e-06, 0, 0, 0
1, 4, 0, -1.113598674e-06, -1.122319805e-06, -1.13039023e-06, -1.133638204e-06, 0, 0, 0
1, 5, 0, -1.13039023e-06, -1.133638204e-06, -1.138786008e-06, -1.139297403e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.116737505e-06, -7.653249574e-07, 0, 0, 0
2, 7, 0, -1.116737505e-06, -7.653249574e-07, -1.131949003e-06, -7.597526755e-07, 0, 0, 0
2, 8, 0, -1.131949003e-06, -7.597526755e-07, -1.139554752e-06, -7.569665346e-07, 0, 0, 0
3, 9, 0, -6.709084865e-07, -7.00202505e-07, -6.673911734e-07, -6.850811911e-07, 0, 0, 0
3, 10, 0, -6.673911734e-07, -6.850811911e-07, -6.603565471e-07, -6.548385634e-07, 0, 0, 0
3, 11, 0, -6.603565471e-07, -6.548385634e-07, -6.568392339e-07, -6.397172495e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.009989128e-06, -1.030508682e-06, 0, 0, 0
4, 13, 0, -1.009989128e-06, -1.030508682e-06, -1.011665399e-06, -1.058809082e-06, 0, 0, 0
4, 14, 0, -1.011665399e-06, -1.058809082e-06, -1.012503534e-06, -1.072959281e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.910769282e-07, -1.713636026e-06, 0, 0, 0
5, 16, 0, -4.910769282e-07, -1.713636026e-06, -5.121613245e-07, -1.72269973e-06, 0, 0, 0
5, 17, 0, -5.121613245e-07, -1.72269973e-06, -5.227035227e-07, -1.727231582e-06, 0, 0, 0
6, 18, 0, -1.008007715e-06, -2.574119768e-07, -1.014267006e-06, -2.42470047e-07, 0, 0, 0
6, 19, 0, -1.014267006e-06, -2.42470047e-07, -1.026785589e-06, -2.125861872e-07, 0, 0, 0
6, 20, 0, -1.026785589e-06, -2.125861872e-07, -1.033044881e-06, -1.976442573e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.628104121e-06, -1.105671642e-06, 0, 0, 0
7, 22, 0, -1.628104121e-06, -1.105671642e-06, -1.642988228e-06, -1.123140638e-06, 0, 0, 0
7, 23, 0, -1.642988228e-06, -1.123140638e-06, -1.650430282e-06, -1.131875136e-06, 0, 0, 0
8, 24, 0, -9.051657441e-07, -1.079638256e-06, -9.063315464e-07, -1.093765235e-06, 0, 0, 0
8, 25, 0, -9.063315464e-07, -1.093765235e-06, -9.08663151e-07, -1.122019193e-06, 0, 0, 0
8, 26, 0, -9.08663151e-07, -1.122019193e-06, -9.098289533e-07, -1.136146172e-06, 0, 0, 0
9, 27, 0, -9.610945028e-07, -7.092091129e-07, -9.703293363e-07, -7.148089208e-07, 0, 0, 0
9, 28, 0, -9.703293363e-07, -7.148089208e-07, -9.887990034e-07, -7.260085368e-07, 0, 0, 0
9, 29, 0, -9.887990034e-07, -7.260085368e-07, -9.98033837e-07, -7.316083447e-07, 0, 0, 0
#--------------------------------------------------
Time (s): 1.4
# NucRegions: 
# xmin, ymin, xmax, ymax
!NC, -1e-06, -1e-06, 1e-06
nActin: 10 nSubunits: 30
# actinID, SubunitID, birthtime (s), xStart (m), yStart (m), xEnd (m), yEnd (m), pointed capped, barbed capped, branch
0, 0, 0, -7.94228394e-07, -8.684261844e-07, -7.982494535e-07, -8.630045997e-07, 0, 0, 0
0, 1, 0, -7.982494535e-07, -8.630045997e-07, -8.062915725e-07, -8.521614303e-07, 0, 0, 0
0, 2, 0, -8.062915725e-07, -8.521614303e-07, -8.10312632e-07, -8.467398456e-07, 0, 0, 0
1, 3, 0, -1.105202895e-06, -1.116660606e-06, -1.113598674e-06, -1.122319805e-06, 0, 0, 0
1, 4, 0, -1.113598674e-06, -1.122319805e-06, -1.13039023e-06, -1.133638204e-06, 0, 0, 0
1, 5, 0, -1.13039023e-06, -1.133638204e-06, -1.138786008e-06, -1.139297403e-06, 0, 0, 0
2, 6, 0, -1.109131756e-06, -7.681110983e-07, -1.116737505e-06, -7.653249574e-07, 0, 0, 0
2, 7, 0, -1.116737505e-06, -7.653249574e-07, -1.131949003e-06, -7.597526755e-07, 0, 0, 0
2, 8, 0, -1.131949003e-06, -7.597526755e-07, -1.139554752e-06, -7.569665346e-07, 0, 0, 0
3, 9, 0, -6.709084865e-07, -7.00202505e-07, -6.672382467e-07, -6.844237427e-07, 0, 0, 0
3, 10, 0, -6.672382467e-07, -6.844237427e-07, -6.598977671e-07, -6.528662181e-07, 0, 0, 0
3, 11, 0, -6.598977671e-07, -6.528662181e-07, -6.562275273e-07, -6.370874558e-07, 0, 0, 0
4, 12, 0, -1.009150993e-06, -1.016358482e-06, -1.010068951e-06, -1.03185632e-06, 0, 0, 0
4, 13, 0, -1.010068951e-06, -1.03185632e-06, -1.011904866e-06, -1.062851996e-06, 0, 0, 0
4, 14, 0, -1.011904866e-06, -1.062851996e-06, -1.012822824e-06, -1.078349834e-06, 0, 0, 0
5, 15, 0, -4.8053473e-07, -1.709104174e-06, -4.929373161e-07, -1.714435765e-06, 0, 0, 0
5, 16, 0, -4.929373161e-07, -1.714435765e-06, -5.177424883e-07, -1.725098946e-06, 0, 0, 0
5, 17, 0, -5.177424883e-07, -1.725098946e-06, -5.301450744e-07, -1.730430537e-06, 0, 0, 0
6, 18, 0, -1.006964499e-06, -2.599022985e-07, -1.013745398e-06, -2.437152078e-07, 0, 0, 0
6, 19, 0, -1.013745398e-06, -2.437152078e-07, -1.027307197e-06, -2.113410264e-07, 0, 0, 0
6, 20, 0, -1.027307197e-06, -2.113410264e-07, -1.034088096e-06, -1.951539356e-07, 0, 0, 0
7, 21, 0, -1.620662067e-06, -1.096937144e-06, -1.628541888e-06, -1.106185436e-06, 0, 0, 0
